date,hour,load
11/27/2011,14,818.8
11/27/2011,15,801.67
11/27/2011,16,783.49
11/27/2011,17,780.33
11/27/2011,18,829.04
11/27/2011,19,862.28
11/27/2011,20,845.02
11/27/2011,21,822.39
11/27/2011,22,800.14
11/27/2011,23,754.24
11/27/2011,24,714.8
11/28/2011,1,677.27
11/28/2011,2,650.39
11/28/2011,3,643.44
11/28/2011,4,637.37
11/28/2011,5,632.76
11/28/2011,6,645.77
11/28/2011,7,629.51
11/28/2011,8,686.44
11/28/2011,9,749.22
11/28/2011,10,797.36
11/28/2011,11,838.24
11/28/2011,12,841
11/28/2011,13,865.95
11/28/2011,14,856.24
11/28/2011,15,848.44
11/28/2011,16,820.14
11/28/2011,17,809.57
11/28/2011,18,840.15
11/28/2011,19,919.34
11/28/2011,20,903.19
11/28/2011,21,871.67
11/28/2011,22,839.2
11/28/2011,23,764.4
11/28/2011,24,718.94
11/29/2011,1,682.07
11/29/2011,2,665.37
11/29/2011,3,650.57
11/29/2011,4,636.59
11/29/2011,5,655.25
11/29/2011,6,689.01
11/29/2011,7,717.61
11/29/2011,8,857.81
11/29/2011,9,1012.63
11/29/2011,10,1087.23
11/29/2011,11,1110.4
11/29/2011,12,1091.69
11/29/2011,13,1077.27
11/29/2011,14,1084.8
11/29/2011,15,1061.13
11/29/2011,16,1028.95
11/29/2011,17,968.93
11/29/2011,18,942.39
11/29/2011,19,977.95
11/29/2011,20,943.1
11/29/2011,21,885.36
11/29/2011,22,828.31
11/29/2011,23,759.33
11/29/2011,24,699.29
11/30/2011,1,664.43
11/30/2011,2,648.79
11/30/2011,3,643.54
11/30/2011,4,635.31
11/30/2011,5,649.83
11/30/2011,6,694.92
11/30/2011,7,718.36
11/30/2011,8,887.95
11/30/2011,9,1020.57
11/30/2011,10,1112.62
11/30/2011,11,1154.68
11/30/2011,12,1158.62
11/30/2011,13,1160.48
11/30/2011,14,1180.61
11/30/2011,15,1171.43
11/30/2011,16,1130.38
11/30/2011,17,1055.47
11/30/2011,18,993.81
11/30/2011,19,1027.8
11/30/2011,20,997.02
11/30/2011,21,954.18
11/30/2011,22,897.64
11/30/2011,23,829.42
11/30/2011,24,759.64
12/1/2011,1,723.65
12/1/2011,2,689.55
12/1/2011,3,680.96
12/1/2011,4,665.37
12/1/2011,5,674.5
12/1/2011,6,705.21
12/1/2011,7,730.56
12/1/2011,8,896.09
12/1/2011,9,1040.23
12/1/2011,10,1128.8
12/1/2011,11,1168.01
12/1/2011,12,1173.19
12/1/2011,13,1173.78
12/1/2011,14,1180.8
12/1/2011,15,1174.16
12/1/2011,16,1131.88
12/1/2011,17,1052.99
12/1/2011,18,988.66
12/1/2011,19,1036.33
12/1/2011,20,1012.85
12/1/2011,21,959.18
12/1/2011,22,897.72
12/1/2011,23,852.13
12/1/2011,24,788.25
12/2/2011,1,740.77
12/2/2011,2,706.02
12/2/2011,3,684.12
12/2/2011,4,681.66
12/2/2011,5,689.16
12/2/2011,6,718.3
12/2/2011,7,754.29
12/2/2011,8,913.82
12/2/2011,9,1065.72
12/2/2011,10,1141.63
12/2/2011,11,1181.33
12/2/2011,12,1184.09
12/2/2011,13,1188.46
12/2/2011,14,1204.07
12/2/2011,15,1207.09
12/2/2011,16,1141.62
12/2/2011,17,1066.61
12/2/2011,18,1009.56
12/2/2011,19,1081.9
12/2/2011,20,1040.72
12/2/2011,21,982.69
12/2/2011,22,936.32
12/2/2011,23,875.73
12/2/2011,24,820.29
12/3/2011,1,781.56
12/3/2011,2,752.28
12/3/2011,3,735.88
12/3/2011,4,719.48
12/3/2011,5,718.55
12/3/2011,6,734.19
12/3/2011,7,727.38
12/3/2011,8,841.75
12/3/2011,9,973.69
12/3/2011,10,1037.33
12/3/2011,11,1069.73
12/3/2011,12,1063.12
12/3/2011,13,1020.64
12/3/2011,14,992.59
12/3/2011,15,968.83
12/3/2011,16,946.13
12/3/2011,17,916.13
12/3/2011,18,941.73
12/3/2011,19,958.3
12/3/2011,20,967.13
12/3/2011,21,985.26
12/3/2011,22,938.95
12/3/2011,23,877.86
12/3/2011,24,836.24
12/4/2011,1,789.15
12/4/2011,2,763.05
12/4/2011,3,743.87
12/4/2011,4,729.78
12/4/2011,5,711.57
12/4/2011,6,718.56
12/4/2011,7,704.35
12/4/2011,8,757.07
12/4/2011,9,815.67
12/4/2011,10,880.53
12/4/2011,11,923.1
12/4/2011,12,938.62
12/4/2011,13,940.53
12/4/2011,14,931.75
12/4/2011,15,921.04
12/4/2011,16,894.25
12/4/2011,17,866.92
12/4/2011,18,902.66
12/4/2011,19,991.54
12/4/2011,20,988.79
12/4/2011,21,969.62
12/4/2011,22,910.02
12/4/2011,23,849.71
12/4/2011,24,796.42
12/5/2011,1,762.76
12/5/2011,2,734.04
12/5/2011,3,717.69
12/5/2011,4,708.49
12/5/2011,5,699.54
12/5/2011,6,740.41
12/5/2011,7,769.15
12/5/2011,8,940.33
12/5/2011,9,1091.78
12/5/2011,10,1153.83
12/5/2011,11,1200.63
12/5/2011,12,1202.45
12/5/2011,13,1162.68
12/5/2011,14,1164.99
12/5/2011,15,1149.75
12/5/2011,16,1112.02
12/5/2011,17,1053.39
12/5/2011,18,1000.9
12/5/2011,19,1049.89
12/5/2011,20,1019.17
12/5/2011,21,967.31
12/5/2011,22,902.7
12/5/2011,23,837.44
12/5/2011,24,780.91
12/6/2011,1,734.03
12/6/2011,2,709.7
12/6/2011,3,696.28
12/6/2011,4,687.39
12/6/2011,5,693.63
12/6/2011,6,730.64
12/6/2011,7,748.18
12/6/2011,8,912.83
12/6/2011,9,1066.68
12/6/2011,10,1175.14
12/6/2011,11,1211.63
12/6/2011,12,1187.38
12/6/2011,13,1180.07
12/6/2011,14,1179.16
12/6/2011,15,1170.62
12/6/2011,16,1122.74
12/6/2011,17,1049.4
12/6/2011,18,993.69
12/6/2011,19,1036.23
12/6/2011,20,1021.54
12/6/2011,21,990.13
12/6/2011,22,913.85
12/6/2011,23,849.99
12/6/2011,24,789.52
12/7/2011,1,748.22
12/7/2011,2,724.84
12/7/2011,3,708.72
12/7/2011,4,700.03
12/7/2011,5,703.59
12/7/2011,6,744.48
12/7/2011,7,760.08
12/7/2011,8,912.74
12/7/2011,9,1051.44
12/7/2011,10,1152.31
12/7/2011,11,1173.74
12/7/2011,12,1151.52
12/7/2011,13,1136.69
12/7/2011,14,1159.03
12/7/2011,15,1132.36
12/7/2011,16,1085.14
12/7/2011,17,1005.95
12/7/2011,18,966.58
12/7/2011,19,1024.77
12/7/2011,20,1003.5
12/7/2011,21,971.59
12/7/2011,22,911.39
12/7/2011,23,836.66
12/7/2011,24,778.74
12/8/2011,1,735.77
12/8/2011,2,705.11
12/8/2011,3,688.45
12/8/2011,4,671.05
12/8/2011,5,657.52
12/8/2011,6,671.21
12/8/2011,7,646.37
12/8/2011,8,700.54
12/8/2011,9,748.54
12/8/2011,10,801.78
12/8/2011,11,834.82
12/8/2011,12,841.77
12/8/2011,13,843.45
12/8/2011,14,826.11
12/8/2011,15,807.65
12/8/2011,16,806.77
12/8/2011,17,791.45
12/8/2011,18,808.3
12/8/2011,19,900.95
12/8/2011,20,893.64
12/8/2011,21,871.15
12/8/2011,22,838.44
12/8/2011,23,795.65
12/8/2011,24,749.07
12/9/2011,1,709.16
12/9/2011,2,686.38
12/9/2011,3,669.19
12/9/2011,4,661.44
12/9/2011,5,665.36
12/9/2011,6,698.04
12/9/2011,7,742.93
12/9/2011,8,916.45
12/9/2011,9,1061.08
12/9/2011,10,1157.83
12/9/2011,11,1175.42
12/9/2011,12,1175.35
12/9/2011,13,1181.06
12/9/2011,14,1195.24
12/9/2011,15,1181.77
12/9/2011,16,1130.03
12/9/2011,17,1053.24
12/9/2011,18,1001.09
12/9/2011,19,1063.88
12/9/2011,20,1031.87
12/9/2011,21,989.26
12/9/2011,22,931.43
12/9/2011,23,864.42
12/9/2011,24,811.65
12/10/2011,1,760.92
12/10/2011,2,727.17
12/10/2011,3,716.65
12/10/2011,4,706.32
12/10/2011,5,703.94
12/10/2011,6,713.73
12/10/2011,7,712.47
12/10/2011,8,823.39
12/10/2011,9,966.3
12/10/2011,10,1015.36
12/10/2011,11,1034.61
12/10/2011,12,1026.19
12/10/2011,13,1007.9
12/10/2011,14,988.76
12/10/2011,15,962.53
12/10/2011,16,925.33
12/10/2011,17,900.28
12/10/2011,18,923.33
12/10/2011,19,1017.58
12/10/2011,20,997.05
12/10/2011,21,960.99
12/10/2011,22,914.84
12/10/2011,23,846.38
12/10/2011,24,792.56
12/11/2011,1,756.7
12/11/2011,2,731.26
12/11/2011,3,709.66
12/11/2011,4,696.35
12/11/2011,5,682.83
12/11/2011,6,680.72
12/11/2011,7,656.18
12/11/2011,8,676.87
12/11/2011,9,720.29
12/11/2011,10,795.23
12/11/2011,11,814.26
12/11/2011,12,826.32
12/11/2011,13,831.76
12/11/2011,14,818.3
12/11/2011,15,813.19
12/11/2011,16,802.18
12/11/2011,17,801.77
12/11/2011,18,854.72
12/11/2011,19,925.29
12/11/2011,20,922.95
12/11/2011,21,896.89
12/11/2011,22,851.91
12/11/2011,23,787.11
12/11/2011,24,738.11
12/12/2011,1,701.94
12/12/2011,2,673.64
12/12/2011,3,649.92
12/12/2011,4,646.02
12/12/2011,5,660.26
12/12/2011,6,695.01
12/12/2011,7,745.28
12/12/2011,8,909.99
12/12/2011,9,1038.14
12/12/2011,10,1120.36
12/12/2011,11,1142.6
12/12/2011,12,1157.48
12/12/2011,13,1117.85
12/12/2011,14,1096.31
12/12/2011,15,1071.85
12/12/2011,16,1037.03
12/12/2011,17,982.82
12/12/2011,18,961.39
12/12/2011,19,1004.24
12/12/2011,20,967.16
12/12/2011,21,928.2
12/12/2011,22,853.95
12/12/2011,23,792.76
12/12/2011,24,734.6
12/13/2011,1,693.67
12/13/2011,2,669.79
12/13/2011,3,660.1
12/13/2011,4,657.14
12/13/2011,5,666.35
12/13/2011,6,700.22
12/13/2011,7,740.55
12/13/2011,8,891.81
12/13/2011,9,1021.09
12/13/2011,10,1108.46
12/13/2011,11,1141.68
12/13/2011,12,1127.43
12/13/2011,13,1108.89
12/13/2011,14,1156.58
12/13/2011,15,1149.42
12/13/2011,16,1105.65
12/13/2011,17,1005.03
12/13/2011,18,971.12
12/13/2011,19,1026.98
12/13/2011,20,997.55
12/13/2011,21,964.35
12/13/2011,22,897.56
12/13/2011,23,832.81
12/13/2011,24,775.89
12/14/2011,1,723.87
12/14/2011,2,692.51
12/14/2011,3,677.9
12/14/2011,4,666.93
12/14/2011,5,680.45
12/14/2011,6,709.82
12/14/2011,7,749.86
12/14/2011,8,902.64
12/14/2011,9,1033.25
12/14/2011,10,1116.84
12/14/2011,11,1132.65
12/14/2011,12,1120.48
12/14/2011,13,1129.15
12/14/2011,14,1144.61
12/14/2011,15,1134.48
12/14/2011,16,1078.9
12/14/2011,17,1019.86
12/14/2011,18,993.6
12/14/2011,19,1033.92
12/14/2011,20,1010.09
12/14/2011,21,972.39
12/14/2011,22,895.87
12/14/2011,23,816.45
12/14/2011,24,761.11
12/15/2011,1,715.94
12/15/2011,2,692.08
12/15/2011,3,676.06
12/15/2011,4,663.04
12/15/2011,5,677.8
12/15/2011,6,707.12
12/15/2011,7,739.63
12/15/2011,8,907.43
12/15/2011,9,1045.25
12/15/2011,10,1109.26
12/15/2011,11,1108.15
12/15/2011,12,1099.18
12/15/2011,13,1111.38
12/15/2011,14,1115.46
12/15/2011,15,1100.76
12/15/2011,16,1057.82
12/15/2011,17,1003.51
12/15/2011,18,967.86
12/15/2011,19,1003.29
12/15/2011,20,994.4
12/15/2011,21,953.59
12/15/2011,22,882.26
12/15/2011,23,811.35
12/15/2011,24,758.78
12/16/2011,1,717.6
12/16/2011,2,692.46
12/16/2011,3,673.88
12/16/2011,4,668.7
12/16/2011,5,676.41
12/16/2011,6,707.84
12/16/2011,7,739.42
12/16/2011,8,863.06
12/16/2011,9,990.12
12/16/2011,10,1060.74
12/16/2011,11,1092.63
12/16/2011,12,1080.37
12/16/2011,13,1077.18
12/16/2011,14,1075.15
12/16/2011,15,1061.63
12/16/2011,16,1020.44
12/16/2011,17,974.25
12/16/2011,18,963.37
12/16/2011,19,1012.61
12/16/2011,20,985.08
12/16/2011,21,956.51
12/16/2011,22,891.32
12/16/2011,23,825.01
12/16/2011,24,770.93
12/17/2011,1,736.24
12/17/2011,2,713.08
12/17/2011,3,689.7
12/17/2011,4,683.39
12/17/2011,5,680.26
12/17/2011,6,693.13
12/17/2011,7,688.44
12/17/2011,8,774.18
12/17/2011,9,862.4
12/17/2011,10,927.22
12/17/2011,11,967.43
12/17/2011,12,973.98
12/17/2011,13,955.11
12/17/2011,14,942.51
12/17/2011,15,911.75
12/17/2011,16,879.17
12/17/2011,17,863.28
12/17/2011,18,891.19
12/17/2011,19,969.59
12/17/2011,20,950.14
12/17/2011,21,925.63
12/17/2011,22,865.02
12/17/2011,23,807.74
12/17/2011,24,763.17
12/18/2011,1,736.36
12/18/2011,2,696.17
12/18/2011,3,677.47
12/18/2011,4,665.68
12/18/2011,5,653.22
12/18/2011,6,663.28
12/18/2011,7,645.64
12/18/2011,8,678.8
12/18/2011,9,735.74
12/18/2011,10,791.26
12/18/2011,11,818.43
12/18/2011,12,828.24
12/18/2011,13,789.12
12/18/2011,14,821.15
12/18/2011,15,820.97
12/18/2011,16,816.9
12/18/2011,17,810.6
12/18/2011,18,834.02
12/18/2011,19,936.83
12/18/2011,20,927.74
12/18/2011,21,907.13
12/18/2011,22,853.28
12/18/2011,23,797.15
12/18/2011,24,751.52
12/19/2011,1,710.32
12/19/2011,2,680.84
12/19/2011,3,662.09
12/19/2011,4,658.41
12/19/2011,5,668.66
12/19/2011,6,700.31
12/19/2011,7,733.16
12/19/2011,8,867.45
12/19/2011,9,988.47
12/19/2011,10,1086.2
12/19/2011,11,1099.48
12/19/2011,12,1108.47
12/19/2011,13,1097.83
12/19/2011,14,1094.02
12/19/2011,15,1070.04
12/19/2011,16,1035.83
12/19/2011,17,977.84
12/19/2011,18,935.52
12/19/2011,19,1013.73
12/19/2011,20,993.96
12/19/2011,21,945.65
12/19/2011,22,880.33
12/19/2011,23,812.56
12/19/2011,24,749.14
12/20/2011,1,706.77
12/20/2011,2,677.8
12/20/2011,3,654.68
12/20/2011,4,650.18
12/20/2011,5,653.24
12/20/2011,6,682.61
12/20/2011,7,709.5
12/20/2011,8,863.44
12/20/2011,9,1015.23
12/20/2011,10,1100.26
12/20/2011,11,1132.33
12/20/2011,12,1136.56
12/20/2011,13,1112.83
12/20/2011,14,1131.1
12/20/2011,15,1106.64
12/20/2011,16,1077.98
12/20/2011,17,1026.72
12/20/2011,18,962.06
12/20/2011,19,1061.38
12/20/2011,20,1032.1
12/20/2011,21,1002.45
12/20/2011,22,927.57
12/20/2011,23,849.53
12/20/2011,24,788.39
12/21/2011,1,736.78
12/21/2011,2,700.62
12/21/2011,3,688.93
12/21/2011,4,674.72
12/21/2011,5,683.97
12/21/2011,6,711.16
12/21/2011,7,734.3
12/21/2011,8,879.17
12/21/2011,9,1021.62
12/21/2011,10,1109.02
12/21/2011,11,1148.83
12/21/2011,12,1148.4
12/21/2011,13,1139.73
12/21/2011,14,1172.28
12/21/2011,15,1162.64
12/21/2011,16,1118.82
12/21/2011,17,1034.01
12/21/2011,18,999.75
12/21/2011,19,1086.36
12/21/2011,20,1076.06
12/21/2011,21,1025.78
12/21/2011,22,962.06
12/21/2011,23,891.43
12/21/2011,24,830.03
12/22/2011,1,784.26
12/22/2011,2,747.65
12/22/2011,3,742.24
12/22/2011,4,730.64
12/22/2011,5,727.51
12/22/2011,6,749.81
12/22/2011,7,762.23
12/22/2011,8,926.67
12/22/2011,9,1045.83
12/22/2011,10,1123.76
12/22/2011,11,1167.97
12/22/2011,12,1197.35
12/22/2011,13,1179.7
12/22/2011,14,1190.87
12/22/2011,15,1179.38
12/22/2011,16,1144.38
12/22/2011,17,1073.19
12/22/2011,18,1015.28
12/22/2011,19,1119.48
12/22/2011,20,1093.55
12/22/2011,21,1060.45
12/22/2011,22,985.29
12/22/2011,23,906.62
12/22/2011,24,852.61
12/23/2011,1,792.93
12/23/2011,2,760.87
12/23/2011,3,730.35
12/23/2011,4,719.95
12/23/2011,5,729.31
12/23/2011,6,747
12/23/2011,7,760.39
12/23/2011,8,914.37
12/23/2011,9,1063.66
12/23/2011,10,1141.61
12/23/2011,11,1161.51
12/23/2011,12,1163.16
12/23/2011,13,1159.41
12/23/2011,14,1170.99
12/23/2011,15,1146.8
12/23/2011,16,1103.01
12/23/2011,17,1025.07
12/23/2011,18,991.8
12/23/2011,19,1080.2
12/23/2011,20,1070.23
12/23/2011,21,1047.32
12/23/2011,22,993.7
12/23/2011,23,926.74
12/23/2011,24,862.93
12/24/2011,1,815.88
12/24/2011,2,773.64
12/24/2011,3,757.66
12/24/2011,4,742.43
12/24/2011,5,741.63
12/24/2011,6,754.56
12/24/2011,7,721.37
12/24/2011,8,799.16
12/24/2011,9,892.23
12/24/2011,10,971.47
12/24/2011,11,1003.99
12/24/2011,12,987.55
12/24/2011,13,966.75
12/24/2011,14,949.61
12/24/2011,15,938.4
12/24/2011,16,914.17
12/24/2011,17,911.57
12/24/2011,18,944.37
12/24/2011,19,1034.33
12/24/2011,20,1026.99
12/24/2011,21,991.56
12/24/2011,22,942.88
12/24/2011,23,897.87
12/24/2011,24,868.8
12/25/2011,1,838.33
12/25/2011,2,801.04
12/25/2011,3,773.33
12/25/2011,4,751.56
12/25/2011,5,730.21
12/25/2011,6,720.79
12/25/2011,7,668.22
12/25/2011,8,688.23
12/25/2011,9,720.27
12/25/2011,10,755.51
12/25/2011,11,778.27
12/25/2011,12,790.26
12/25/2011,13,800.9
12/25/2011,14,788.7
12/25/2011,15,795.53
12/25/2011,16,786.83
12/25/2011,17,770.31
12/25/2011,18,772.38
12/25/2011,19,892.33
12/25/2011,20,911.51
12/25/2011,21,904.03
12/25/2011,22,870.03
12/25/2011,23,832.39
12/25/2011,24,783.49
12/26/2011,1,767.04
12/26/2011,2,746.03
12/26/2011,3,721.18
12/26/2011,4,711.57
12/26/2011,5,708.39
12/26/2011,6,708.34
12/26/2011,7,672.39
12/26/2011,8,720.88
12/26/2011,9,778.58
12/26/2011,10,842.18
12/26/2011,11,889.64
12/26/2011,12,918.23
12/26/2011,13,918.2
12/26/2011,14,918.75
12/26/2011,15,905.08
12/26/2011,16,870.97
12/26/2011,17,847.41
12/26/2011,18,845.81
12/26/2011,19,973.38
12/26/2011,20,949.71
12/26/2011,21,925.56
12/26/2011,22,899.7
12/26/2011,23,849.93
12/26/2011,24,804.28
12/27/2011,1,751.85
12/27/2011,2,736.51
12/27/2011,3,731.24
12/27/2011,4,706.66
12/27/2011,5,718.84
12/27/2011,6,746.55
12/27/2011,7,775.31
12/27/2011,8,939.37
12/27/2011,9,1082.66
12/27/2011,10,1160.44
12/27/2011,11,1193.41
12/27/2011,12,1192.37
12/27/2011,13,1198.18
12/27/2011,14,1217.08
12/27/2011,15,1203.38
12/27/2011,16,1161.88
12/27/2011,17,1090.09
12/27/2011,18,1010.5
12/27/2011,19,1089.71
12/27/2011,20,1089.5
12/27/2011,21,1052.96
12/27/2011,22,987.75
12/27/2011,23,909.88
12/27/2011,24,842.95
12/28/2011,1,816
12/28/2011,2,787.56
12/28/2011,3,764.1
12/28/2011,4,745.84
12/28/2011,5,740.52
12/28/2011,6,756.65
12/28/2011,7,783.12
12/28/2011,8,938.21
12/28/2011,9,1071.67
12/28/2011,10,1151.32
12/28/2011,11,1184.57
12/28/2011,12,1198.38
12/28/2011,13,1205.33
12/28/2011,14,1199.1
12/28/2011,15,1183.25
12/28/2011,16,1134.33
12/28/2011,17,1062.76
12/28/2011,18,994.34
12/28/2011,19,1092.36
12/28/2011,20,1068.16
12/28/2011,21,1022.02
12/28/2011,22,953.78
12/28/2011,23,890.99
12/28/2011,24,829.85
12/29/2011,1,796.1
12/29/2011,2,769.07
12/29/2011,3,751.31
12/29/2011,4,742.92
12/29/2011,5,744.34
12/29/2011,6,765.66
12/29/2011,7,801.95
12/29/2011,8,934.33
12/29/2011,9,1068.07
12/29/2011,10,1146.91
12/29/2011,11,1189.25
12/29/2011,12,1189.19
12/29/2011,13,1184.44
12/29/2011,14,1199.07
12/29/2011,15,1193.07
12/29/2011,16,1154.93
12/29/2011,17,1077.4
12/29/2011,18,1014.63
12/29/2011,19,1092.98
12/29/2011,20,1072.98
12/29/2011,21,1034.68
12/29/2011,22,964.21
12/29/2011,23,904.94
12/29/2011,24,850.26
12/30/2011,1,806.08
12/30/2011,2,773.63
12/30/2011,3,753.44
12/30/2011,4,750.95
12/30/2011,5,748.91
12/30/2011,6,767.46
12/30/2011,7,791.72
12/30/2011,8,924.83
12/30/2011,9,1048.77
12/30/2011,10,1138.79
12/30/2011,11,1160.17
12/30/2011,12,1166.69
12/30/2011,13,1172.88
12/30/2011,14,1176.42
12/30/2011,15,1156.66
12/30/2011,16,1112.37
12/30/2011,17,1043.98
12/30/2011,18,984.64
12/30/2011,19,1094.43
12/30/2011,20,1073.48
12/30/2011,21,1047.94
12/30/2011,22,994.51
12/30/2011,23,920.7
12/30/2011,24,863.62
12/31/2011,1,828.5
12/31/2011,2,794.7
12/31/2011,3,772.85
12/31/2011,4,761.68
12/31/2011,5,729.99
12/31/2011,6,749.22
12/31/2011,7,738.08
12/31/2011,8,825.31
12/31/2011,9,928.88
12/31/2011,10,970.88
12/31/2011,11,981.01
12/31/2011,12,972.13
12/31/2011,13,953.25
12/31/2011,14,937.73
12/31/2011,15,921.92
12/31/2011,16,904.88
12/31/2011,17,883.74
12/31/2011,18,888.77
12/31/2011,19,1019.88
12/31/2011,20,1002.08
12/31/2011,21,975.55
12/31/2011,22,926.11
12/31/2011,23,887.96
12/31/2011,24,845.53
1/1/2012,1,815.16
1/1/2012,2,798.2
1/1/2012,3,773.93
1/1/2012,4,754.85
1/1/2012,5,738.44
1/1/2012,6,730.43
1/1/2012,7,668.66
1/1/2012,8,676.79
1/1/2012,9,713.17
1/1/2012,10,739.57
1/1/2012,11,751.4
1/1/2012,12,759.61
1/1/2012,13,759.05
1/1/2012,14,756.14
1/1/2012,15,749.16
1/1/2012,16,741.17
1/1/2012,17,730.37
1/1/2012,18,722.76
1/1/2012,19,843.74
1/1/2012,20,864.38
1/1/2012,21,865.19
1/1/2012,22,850.17
1/1/2012,23,815.37
1/1/2012,24,775.77
1/2/2012,1,743.02
1/2/2012,2,718.32
1/2/2012,3,701.09
1/2/2012,4,689.49
1/2/2012,5,685.24
1/2/2012,6,688.03
1/2/2012,7,665.22
1/2/2012,8,718.48
1/2/2012,9,770.14
1/2/2012,10,822.1
1/2/2012,11,859.57
1/2/2012,12,875.36
1/2/2012,13,885.01
1/2/2012,14,879.73
1/2/2012,15,881.33
1/2/2012,16,869.29
1/2/2012,17,846.88
1/2/2012,18,848.9
1/2/2012,19,966.91
1/2/2012,20,956.98
1/2/2012,21,948.58
1/2/2012,22,911.01
1/2/2012,23,854.87
1/2/2012,24,803.69
1/3/2012,1,765.07
1/3/2012,2,736.73
1/3/2012,3,719.06
1/3/2012,4,709.31
1/3/2012,5,724.89
1/3/2012,6,736.67
1/3/2012,7,769.11
1/3/2012,8,951.09
1/3/2012,9,1083.81
1/3/2012,10,1163.43
1/3/2012,11,1178.94
1/3/2012,12,1178.21
1/3/2012,13,1197.3
1/3/2012,14,1205.4
1/3/2012,15,1187.07
1/3/2012,16,1134.63
1/3/2012,17,1054.79
1/3/2012,18,965.24
1/3/2012,19,1050.81
1/3/2012,20,1026.62
1/3/2012,21,982.5
1/3/2012,22,926.08
1/3/2012,23,852.81
1/3/2012,24,797.69
1/4/2012,1,761.52
1/4/2012,2,737.35
1/4/2012,3,724.99
1/4/2012,4,721.17
1/4/2012,5,725.93
1/4/2012,6,742.03
1/4/2012,7,754.68
1/4/2012,8,926.04
1/4/2012,9,1065.87
1/4/2012,10,1141.16
1/4/2012,11,1182.53
1/4/2012,12,1196.18
1/4/2012,13,1195.54
1/4/2012,14,1209.22
1/4/2012,15,1199.69
1/4/2012,16,1153
1/4/2012,17,1071.53
1/4/2012,18,980.33
1/4/2012,19,1069.07
1/4/2012,20,1028.12
1/4/2012,21,995.71
1/4/2012,22,952.21
1/4/2012,23,890.64
1/4/2012,24,826.89
1/5/2012,1,788.18
1/5/2012,2,756.29
1/5/2012,3,738.68
1/5/2012,4,729.07
1/5/2012,5,730.4
1/5/2012,6,760.71
1/5/2012,7,782.44
1/5/2012,8,952.92
1/5/2012,9,1081.73
1/5/2012,10,1154.63
1/5/2012,11,1193.66
1/5/2012,12,1189.26
1/5/2012,13,1209.36
1/5/2012,14,1214.99
1/5/2012,15,1210.04
1/5/2012,16,1170.2
1/5/2012,17,1090.74
1/5/2012,18,994.65
1/5/2012,19,1082.13
1/5/2012,20,1051.62
1/5/2012,21,1027.17
1/5/2012,22,974.53
1/5/2012,23,907.14
1/5/2012,24,834.88
1/6/2012,1,790.11
1/6/2012,2,769.17
1/6/2012,3,749.51
1/6/2012,4,741.15
1/6/2012,5,733.65
1/6/2012,6,762.13
1/6/2012,7,769.28
1/6/2012,8,930.12
1/6/2012,9,1064.15
1/6/2012,10,1144.62
1/6/2012,11,1192.49
1/6/2012,12,1195.32
1/6/2012,13,1199.26
1/6/2012,14,1205.31
1/6/2012,15,1198.27
1/6/2012,16,1148.56
1/6/2012,17,1070.43
1/6/2012,18,990.75
1/6/2012,19,1058.16
1/6/2012,20,1030.9
1/6/2012,21,997.01
1/6/2012,22,942.96
1/6/2012,23,871.21
1/6/2012,24,824.98
1/7/2012,1,783.58
1/7/2012,2,757.3
1/7/2012,3,737.9
1/7/2012,4,727.13
1/7/2012,5,720.45
1/7/2012,6,735.93
1/7/2012,7,715.86
1/7/2012,8,812.45
1/7/2012,9,928.86
1/7/2012,10,1025.41
1/7/2012,11,1046.94
1/7/2012,12,1037.38
1/7/2012,13,1021.72
1/7/2012,14,1001.16
1/7/2012,15,985.35
1/7/2012,16,958.96
1/7/2012,17,930.04
1/7/2012,18,913.28
1/7/2012,19,994.79
1/7/2012,20,978.69
1/7/2012,21,940.93
1/7/2012,22,906.6
1/7/2012,23,855.79
1/7/2012,24,808.47
1/8/2012,1,773.64
1/8/2012,2,746.91
1/8/2012,3,725.69
1/8/2012,4,708.91
1/8/2012,5,708.75
1/8/2012,6,704.63
1/8/2012,7,654.83
1/8/2012,8,701.46
1/8/2012,9,753.25
1/8/2012,10,801.21
1/8/2012,11,841.38
1/8/2012,12,857.66
1/8/2012,13,860.28
1/8/2012,14,855.13
1/8/2012,15,856.7
1/8/2012,16,844.76
1/8/2012,17,847.46
1/8/2012,18,814.43
1/8/2012,19,911.44
1/8/2012,20,898.41
1/8/2012,21,888.87
1/8/2012,22,866.62
1/8/2012,23,821.82
1/8/2012,24,774.01
1/9/2012,1,741.82
1/9/2012,2,719.99
1/9/2012,3,696
1/9/2012,4,684.81
1/9/2012,5,685.22
1/9/2012,6,690.09
1/9/2012,7,660.63
1/9/2012,8,710.86
1/9/2012,9,777.25
1/9/2012,10,830.48
1/9/2012,11,869.52
1/9/2012,12,880.06
1/9/2012,13,888.51
1/9/2012,14,887.76
1/9/2012,15,869.09
1/9/2012,16,859.36
1/9/2012,17,838.96
1/9/2012,18,828.1
1/9/2012,19,941.88
1/9/2012,20,926.51
1/9/2012,21,917.59
1/9/2012,22,881.87
1/9/2012,23,831.13
1/9/2012,24,779.12
1/10/2012,1,742.89
1/10/2012,2,722.01
1/10/2012,3,706.44
1/10/2012,4,694.01
1/10/2012,5,702.79
1/10/2012,6,726.19
1/10/2012,7,756.07
1/10/2012,8,926.03
1/10/2012,9,1059.99
1/10/2012,10,1152.05
